timestamp,frame,hand_index,handedness,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_MCP_x,INDEX_MCP_y,INDEX_MCP_z,INDEX_PIP_x,INDEX_PIP_y,INDEX_PIP_z,INDEX_DIP_x,INDEX_DIP_y,INDEX_DIP_z,INDEX_TIP_x,INDEX_TIP_y,INDEX_TIP_z,MIDDLE_MCP_x,MIDDLE_MCP_y,MIDDLE_MCP_z,MIDDLE_PIP_x,MIDDLE_PIP_y,MIDDLE_PIP_z,MIDDLE_DIP_x,MIDDLE_DIP_y,MIDDLE_DIP_z,MIDDLE_TIP_x,MIDDLE_TIP_y,MIDDLE_TIP_z,RING_MCP_x,RING_MCP_y,RING_MCP_z,RING_PIP_x,RING_PIP_y,RING_PIP_z,RING_DIP_x,RING_DIP_y,RING_DIP_z,RING_TIP_x,RING_TIP_y,RING_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
1781654950.2342644,37,0,Left,0.699312,0.594243,0.0,0.648947,0.580384,-0.023005,0.601971,0.535889,-0.036887,0.567183,0.494302,-0.048898,0.532604,0.466722,-0.061391,0.615104,0.393067,-0.025109,0.585013,0.309241,-0.043625,0.566092,0.257425,-0.058632,0.550347,0.208014,-0.070206,0.646347,0.368165,-0.028903,0.627072,0.263731,-0.044494,0.613984,0.197942,-0.058509,0.601526,0.139599,-0.069655,0.678599,0.369903,-0.035738,0.671725,0.271937,-0.053469,0.66484,0.208796,-0.065021,0.656115,0.151121,-0.073637,0.710428,0.390944,-0.044496,0.71365,0.316059,-0.060671,0.714845,0.265637,-0.067027,0.713258,0.216795,-0.071748
1781654950.3355532,38,0,Left,0.699269,0.580498,0.0,0.649001,0.563537,-0.021237,0.603766,0.518046,-0.03507,0.571238,0.477782,-0.04744,0.537997,0.448085,-0.060571,0.617678,0.387009,-0.027655,0.589858,0.304097,-0.04754,0.5717,0.253118,-0.062764,0.556131,0.204361,-0.074426,0.648536,0.367304,-0.032906,0.630587,0.26795,-0.05081,0.617764,0.204745,-0.065997,0.604751,0.146676,-0.07783,0.679811,0.372599,-0.040789,0.673453,0.279794,-0.061136,0.666968,0.219024,-0.074231,0.657916,0.16248,-0.083584,0.710416,0.395932,-0.050218,0.716051,0.324315,-0.069052,0.718585,0.274507,-0.077262,0.717984,0.225996,-0.083091
1781654950.4356966,39,0,Left,0.698577,0.559027,0.0,0.649735,0.539114,-0.015906,0.606285,0.488282,-0.027567,0.576179,0.446255,-0.038549,0.544728,0.417128,-0.050437,0.618594,0.375698,-0.026849,0.591496,0.296538,-0.046451,0.573011,0.248749,-0.061021,0.556736,0.204123,-0.072122,0.647168,0.363445,-0.03346,0.629383,0.27755,-0.052425,0.615235,0.225304,-0.066597,0.600923,0.178319,-0.077248,0.67753,0.373856,-0.041897,0.670701,0.295832,-0.062538,0.66206,0.248198,-0.074105,0.651187,0.204622,-0.08211,0.707506,0.401055,-0.051306,0.714307,0.337633,-0.070382,0.716339,0.294036,-0.078446,0.715383,0.250791,-0.083856
1781654950.5320442,40,0,Left,0.709401,0.532644,0.0,0.658461,0.505372,-0.01086,0.611764,0.45359,-0.022408,0.577701,0.408105,-0.035455,0.545576,0.376339,-0.047974,0.624568,0.362275,-0.022409,0.590184,0.30332,-0.044876,0.566858,0.274687,-0.060371,0.544911,0.25238,-0.07112,0.649436,0.354763,-0.03088,0.617211,0.294453,-0.056885,0.58773,0.282782,-0.070209,0.564068,0.277074,-0.078059,0.678205,0.366228,-0.040911,0.658807,0.325824,-0.068202,0.636986,0.36985,-0.070103,0.621177,0.413828,-0.066871,0.706531,0.394964,-0.051996,0.702698,0.357878,-0.074526,0.694357,0.351921,-0.078181,0.686786,0.351743,-0.077342
1781654950.6315637,41,0,Left,0.740796,0.504273,-1e-06,0.675187,0.450428,-0.005923,0.625743,0.398231,-0.015843,0.585072,0.356403,-0.026104,0.550022,0.319621,-0.035361,0.631119,0.3158,-0.03092,0.583761,0.353983,-0.047949,0.56132,0.3893,-0.052793,0.547975,0.415534,-0.055477,0.655392,0.327224,-0.037652,0.611666,0.439847,-0.056659,0.613513,0.49017,-0.058285,0.623534,0.51824,-0.060302,0.679631,0.362343,-0.044489,0.636485,0.472868,-0.062679,0.636509,0.513858,-0.058955,0.644232,0.540191,-0.056196,0.703166,0.40929,-0.051889,0.662602,0.484725,-0.068248,0.643254,0.525566,-0.07066,0.631718,0.561124,-0.070717
1781654950.7324293,42,0,Left,0.73563,0.435378,-0.0,0.671703,0.383579,-0.016209,0.613588,0.346398,-0.035362,0.574826,0.316393,-0.051928,0.541353,0.263758,-0.067036,0.608997,0.330733,-0.06018,0.568453,0.434048,-0.085972,0.551736,0.501196,-0.093492,0.537493,0.556454,-0.095748,0.641166,0.356253,-0.062856,0.610348,0.489435,-0.079347,0.623023,0.47625,-0.070569,0.636377,0.456243,-0.066709,0.673761,0.395353,-0.066168,0.638449,0.521854,-0.08009,0.649835,0.499598,-0.0621,0.662911,0.468947,-0.050309,0.70513,0.431319,-0.071545,0.663311,0.545504,-0.086191,0.647174,0.573157,-0.080167,0.637255,0.589966,-0.073652
1781654950.8314397,43,0,Left,0.736524,0.362968,-0.0,0.671985,0.312586,-0.00846,0.607322,0.305206,-0.028292,0.565552,0.295659,-0.046935,0.529944,0.251557,-0.067876,0.597853,0.330288,-0.065482,0.56127,0.469088,-0.086066,0.547162,0.544163,-0.091276,0.53261,0.60444,-0.094227,0.628779,0.359226,-0.073096,0.586618,0.510727,-0.090796,0.562261,0.572307,-0.090254,0.543356,0.623541,-0.093567,0.664062,0.39161,-0.077581,0.628698,0.515617,-0.091233,0.639775,0.484716,-0.078551,0.652417,0.445413,-0.072468,0.694859,0.42254,-0.08195,0.661137,0.524436,-0.095253,0.659531,0.516666,-0.087411,0.662083,0.490563,-0.081477
1781654950.9310436,44,0,Left,0.711618,0.318131,-0.0,0.649925,0.291889,-0.006779,0.584807,0.304854,-0.023764,0.540227,0.299743,-0.038435,0.504291,0.269482,-0.05596,0.581028,0.335976,-0.066928,0.549803,0.485945,-0.086405,0.533712,0.562684,-0.094692,0.517748,0.625468,-0.102066,0.611673,0.361961,-0.07365,0.580833,0.521387,-0.089056,0.561578,0.59167,-0.090932,0.540047,0.653137,-0.098774,0.648634,0.392742,-0.077032,0.623106,0.521732,-0.08977,0.633928,0.492506,-0.081641,0.643364,0.460469,-0.080234,0.682583,0.42121,-0.079877,0.653193,0.538538,-0.094611,0.640632,0.588261,-0.093149,0.630408,0.628933,-0.093976
1781654951.0313,45,0,Left,0.686518,0.295997,-0.0,0.62842,0.284361,-0.001967,0.563267,0.312751,-0.015818,0.5163,0.306956,-0.028191,0.482323,0.272897,-0.042955,0.55983,0.363785,-0.056993,0.53355,0.515767,-0.077176,0.519472,0.594866,-0.089091,0.506538,0.653832,-0.100209,0.592868,0.386623,-0.064401,0.580414,0.526885,-0.081719,0.599391,0.487907,-0.078186,0.605849,0.44165,-0.080257,0.631019,0.410918,-0.069539,0.614422,0.533746,-0.084165,0.625851,0.494438,-0.072073,0.633878,0.450116,-0.067261,0.66628,0.433421,-0.073918,0.638431,0.55378,-0.090326,0.62747,0.616843,-0.0905,0.617377,0.672639,-0.092362
1781654951.1304505,46,0,Left,0.66755,0.292679,-0.0,0.609454,0.292662,-0.002666,0.548324,0.330663,-0.016984,0.499772,0.335464,-0.030157,0.464274,0.300184,-0.045799,0.545638,0.378845,-0.053722,0.52578,0.526516,-0.069946,0.51752,0.601432,-0.078064,0.509746,0.659448,-0.086645,0.579516,0.40336,-0.061877,0.577454,0.541525,-0.07841,0.589058,0.502494,-0.07511,0.591592,0.457445,-0.07667,0.618859,0.425278,-0.067662,0.611246,0.547365,-0.080338,0.6194,0.509082,-0.068687,0.623703,0.464254,-0.064297,0.656177,0.447098,-0.073236,0.637706,0.57018,-0.08694,0.630731,0.635631,-0.087267,0.624087,0.692882,-0.08992
1781654951.2303307,47,0,Left,0.662357,0.303081,-0.0,0.604238,0.302251,-0.003184,0.543351,0.340736,-0.017765,0.495155,0.35235,-0.031154,0.459597,0.32022,-0.047032,0.543699,0.393501,-0.052997,0.527677,0.539979,-0.068592,0.521609,0.618396,-0.075766,0.516504,0.680179,-0.083339,0.577933,0.417579,-0.060415,0.576909,0.550627,-0.077558,0.584158,0.516332,-0.075218,0.585008,0.477775,-0.075985,0.617403,0.438495,-0.065174,0.608702,0.559387,-0.078295,0.616553,0.518223,-0.066284,0.621842,0.471961,-0.059915,0.654254,0.460899,-0.069665,0.637866,0.583208,-0.081164,0.63054,0.640764,-0.079191,0.623402,0.690679,-0.079429
1781654951.329681,48,0,Left,0.659435,0.309567,0.0,0.602093,0.307336,-0.004607,0.541718,0.344373,-0.017087,0.493623,0.355546,-0.02899,0.45872,0.32853,-0.043074,0.544543,0.406606,-0.04816,0.530937,0.546384,-0.064026,0.527166,0.622446,-0.072216,0.521765,0.681087,-0.079151,0.578045,0.433115,-0.057091,0.560958,0.583065,-0.0707,0.546319,0.64228,-0.073091,0.531231,0.684769,-0.078227,0.615869,0.452637,-0.064039,0.60234,0.569541,-0.078206,0.609012,0.529936,-0.071558,0.616088,0.482854,-0.066844,0.652018,0.471285,-0.071154,0.638474,0.584504,-0.0837,0.63236,0.641107,-0.083204,0.626943,0.68802,-0.083609
1781654951.4387925,49,0,Left,0.657157,0.31627,-0.0,0.600069,0.316827,-0.002712,0.539915,0.355191,-0.015072,0.493375,0.369032,-0.02631,0.459267,0.347727,-0.039692,0.544452,0.415949,-0.05013,0.534145,0.558214,-0.063789,0.531523,0.636159,-0.069803,0.527268,0.698379,-0.076367,0.578009,0.439697,-0.057513,0.570374,0.571714,-0.070124,0.565651,0.573297,-0.067778,0.557016,0.566611,-0.069834,0.616098,0.456779,-0.062323,0.605484,0.573409,-0.074232,0.611827,0.534058,-0.062894,0.617625,0.486833,-0.056647,0.651877,0.474938,-0.066947,0.640364,0.592719,-0.078571,0.634422,0.649166,-0.076705,0.6293,0.696069,-0.076784
1781654951.535859,50,0,Left,0.654763,0.320206,-0.0,0.596603,0.323324,-0.002486,0.537202,0.363429,-0.01558,0.490438,0.377524,-0.027547,0.455255,0.355885,-0.041583,0.543374,0.421372,-0.052612,0.533692,0.568078,-0.066014,0.532292,0.644552,-0.070916,0.52874,0.703879,-0.076708,0.578779,0.444069,-0.059944,0.573101,0.576649,-0.073207,0.571109,0.565165,-0.069388,0.565562,0.544957,-0.069988,0.617994,0.461483,-0.064477,0.605824,0.579276,-0.075904,0.611896,0.538184,-0.063232,0.617364,0.490588,-0.056322,0.653316,0.479594,-0.068786,0.641377,0.595706,-0.080129,0.636004,0.650447,-0.077986,0.632019,0.696899,-0.077858
1781654951.628612,51,0,Left,0.65298,0.3198,0.0,0.593838,0.326183,-0.003711,0.534176,0.367116,-0.016559,0.487053,0.379506,-0.02823,0.452386,0.361635,-0.041702,0.542361,0.426834,-0.051241,0.532965,0.570657,-0.064552,0.531673,0.646856,-0.069933,0.527086,0.706896,-0.075574,0.57817,0.44974,-0.058506,0.570592,0.58794,-0.069926,0.563054,0.615202,-0.067889,0.552141,0.629867,-0.070506,0.616868,0.466231,-0.063311,0.603502,0.583807,-0.073801,0.608651,0.544401,-0.0627,0.6146,0.495756,-0.056565,0.651621,0.483119,-0.068299,0.639047,0.598291,-0.079158,0.63331,0.657185,-0.077778,0.629112,0.705418,-0.078087
1781654951.7358856,52,0,Left,0.650681,0.325159,0.0,0.592539,0.328518,-0.006477,0.532916,0.371823,-0.020144,0.486297,0.390325,-0.032917,0.450913,0.372677,-0.047358,0.537896,0.439801,-0.050596,0.532196,0.584683,-0.067086,0.531351,0.660826,-0.074929,0.527708,0.719218,-0.080749,0.574083,0.461949,-0.057866,0.563162,0.605449,-0.072338,0.550042,0.665495,-0.074239,0.537229,0.709869,-0.078262,0.612535,0.476883,-0.063143,0.601572,0.591081,-0.077042,0.604728,0.555287,-0.069152,0.610449,0.508869,-0.062766,0.648592,0.491599,-0.068839,0.635789,0.606237,-0.080006,0.630301,0.665344,-0.077935,0.62798,0.712409,-0.076488
1781654951.8280447,53,0,Left,0.639792,0.333102,-0.0,0.585149,0.350054,-0.006076,0.530011,0.39928,-0.021579,0.484535,0.413096,-0.035575,0.447146,0.392025,-0.051435,0.534018,0.467086,-0.052872,0.532206,0.613171,-0.071098,0.53087,0.694213,-0.081811,0.530611,0.761953,-0.091774,0.569735,0.484985,-0.059007,0.573224,0.606569,-0.076952,0.576759,0.565386,-0.076373,0.574131,0.524688,-0.078332,0.610135,0.496875,-0.062914,0.608355,0.611131,-0.07693,0.614275,0.574993,-0.065855,0.616275,0.5299,-0.059893,0.648216,0.509895,-0.06696,0.64085,0.628456,-0.080143,0.637679,0.690088,-0.079367,0.634184,0.740378,-0.07984
1781654951.9274433,54,0,Left,0.639334,0.345723,-0.0,0.583834,0.363871,-0.004917,0.526114,0.41307,-0.018153,0.482801,0.435351,-0.029487,0.447493,0.424684,-0.042545,0.536317,0.47121,-0.053563,0.53222,0.619788,-0.070261,0.530316,0.696938,-0.077722,0.528059,0.759279,-0.084557,0.572993,0.488999,-0.058348,0.577998,0.614838,-0.073826,0.583519,0.575492,-0.069438,0.581066,0.533972,-0.06836,0.612535,0.499012,-0.060689,0.608136,0.615391,-0.072082,0.615675,0.579873,-0.057936,0.617983,0.534474,-0.049709,0.649824,0.511264,-0.063125,0.639019,0.628835,-0.074241,0.636975,0.688992,-0.07163,0.635277,0.736983,-0.070643
1781654952.0278552,55,0,Left,0.639971,0.343079,-0.0,0.58347,0.357886,-0.005126,0.526617,0.40333,-0.019237,0.4838,0.417739,-0.03116,0.448647,0.404121,-0.045137,0.536582,0.466556,-0.055364,0.529306,0.612364,-0.072284,0.524866,0.691027,-0.080378,0.521883,0.755279,-0.087752,0.573429,0.484389,-0.060286,0.57475,0.613103,-0.074788,0.577387,0.57269,-0.069768,0.574695,0.529788,-0.06838,0.613161,0.493603,-0.06274,0.60657,0.612213,-0.072485,0.611992,0.575283,-0.057367,0.614008,0.53047,-0.048918,0.649735,0.504914,-0.065402,0.637978,0.623694,-0.075727,0.63467,0.680858,-0.072376,0.631834,0.727807,-0.071055
1781654952.1267374,56,0,Left,0.64204,0.34259,-0.0,0.586053,0.355066,-0.00517,0.529118,0.398117,-0.019139,0.4855,0.413791,-0.03109,0.450621,0.404221,-0.044903,0.537848,0.464772,-0.055689,0.525303,0.609725,-0.072957,0.518469,0.689366,-0.080588,0.513377,0.755374,-0.087729,0.573187,0.484086,-0.060496,0.574388,0.603888,-0.075781,0.5795,0.564722,-0.070495,0.57684,0.526554,-0.068887,0.612013,0.494715,-0.062898,0.605314,0.609619,-0.074109,0.612241,0.573311,-0.059038,0.614949,0.528911,-0.050355,0.647963,0.507635,-0.065372,0.637658,0.625649,-0.077171,0.634937,0.683864,-0.074465,0.631596,0.731968,-0.073206
1781654952.2267473,57,0,Left,0.641131,0.34571,-0.0,0.585387,0.358064,-0.005125,0.528597,0.404048,-0.019174,0.484964,0.423635,-0.030833,0.449932,0.414471,-0.044124,0.537242,0.467518,-0.057823,0.523305,0.612345,-0.077168,0.515545,0.692311,-0.086925,0.510414,0.758616,-0.095624,0.573491,0.488498,-0.062454,0.57174,0.613326,-0.079474,0.574955,0.570747,-0.075049,0.572048,0.531739,-0.073958,0.612359,0.500027,-0.064548,0.603024,0.621257,-0.076376,0.609227,0.581118,-0.060717,0.612694,0.533276,-0.051612,0.647822,0.512859,-0.066773,0.637872,0.633003,-0.079875,0.634666,0.692133,-0.078069,0.630951,0.741984,-0.077327
1781654952.3259492,58,0,Left,0.642183,0.349257,-0.0,0.584845,0.363521,-0.005355,0.526265,0.410987,-0.017916,0.481616,0.43143,-0.027789,0.446856,0.420459,-0.039397,0.535963,0.4687,-0.055641,0.522385,0.605892,-0.073593,0.513526,0.682371,-0.08205,0.50763,0.746507,-0.089889,0.571725,0.489727,-0.060076,0.570286,0.621568,-0.076321,0.575427,0.581788,-0.070783,0.573868,0.542282,-0.068487,0.61085,0.501754,-0.062235,0.602292,0.623243,-0.074072,0.608418,0.586626,-0.058436,0.612044,0.541115,-0.048967,0.646566,0.516015,-0.064579,0.634907,0.634084,-0.079094,0.629779,0.696664,-0.078911,0.625104,0.748523,-0.079144
1781654952.429213,59,0,Left,0.641048,0.344563,0.0,0.585925,0.357302,-0.007835,0.528278,0.415542,-0.021326,0.481529,0.459514,-0.031807,0.44275,0.467781,-0.044203,0.534175,0.448299,-0.060981,0.502496,0.580347,-0.079759,0.485671,0.656007,-0.086225,0.474123,0.718317,-0.091459,0.569674,0.471157,-0.065641,0.556516,0.628686,-0.083337,0.554491,0.645631,-0.080564,0.549515,0.646837,-0.079975,0.607696,0.486633,-0.067773,0.590612,0.627964,-0.082654,0.594003,0.615997,-0.071565,0.599286,0.584663,-0.063784,0.641747,0.502049,-0.069925,0.629758,0.624471,-0.085946,0.625299,0.687256,-0.087076,0.62359,0.734155,-0.087113
1781654952.5257444,60,0,Left,0.644624,0.331398,0.0,0.58872,0.341928,-0.002845,0.530627,0.383928,-0.01434,0.485086,0.40484,-0.025253,0.448602,0.392998,-0.038838,0.531111,0.429003,-0.040808,0.49898,0.544019,-0.056926,0.486448,0.604343,-0.063879,0.478664,0.646383,-0.067776,0.566536,0.452493,-0.048648,0.543563,0.589903,-0.062198,0.537128,0.639088,-0.06339,0.532196,0.665313,-0.064421,0.604068,0.46972,-0.0546,0.576758,0.597152,-0.064837,0.567859,0.644262,-0.059362,0.562486,0.669443,-0.055551,0.639418,0.481773,-0.060187,0.614481,0.58321,-0.068135,0.605563,0.622489,-0.062483,0.601482,0.647083,-0.057193
1781654952.6260314,61,0,Left,0.65242,0.343872,0.0,0.594501,0.329965,-0.004205,0.533982,0.358385,-0.017501,0.484411,0.37935,-0.028919,0.446505,0.372435,-0.043862,0.53208,0.409031,-0.05756,0.485341,0.523458,-0.078866,0.458117,0.591232,-0.087378,0.434923,0.643061,-0.093269,0.561857,0.436112,-0.067415,0.510474,0.555205,-0.089234,0.47849,0.62559,-0.099138,0.45158,0.68022,-0.106494,0.59762,0.45893,-0.074196,0.561275,0.582333,-0.095324,0.535694,0.662403,-0.108533,0.512185,0.72299,-0.117903,0.633276,0.475975,-0.078972,0.622417,0.576579,-0.101155,0.618992,0.638129,-0.111744,0.61329,0.691403,-0.118201
1781654952.7248886,62,0,Left,0.659516,0.346629,0.0,0.597986,0.325183,-0.003374,0.535553,0.346892,-0.015735,0.482564,0.360192,-0.026364,0.443864,0.349324,-0.038921,0.53934,0.39094,-0.054395,0.48741,0.478798,-0.073549,0.459129,0.534787,-0.078816,0.434896,0.582375,-0.083075,0.564367,0.433663,-0.063749,0.508679,0.51806,-0.091975,0.470241,0.571089,-0.105279,0.439487,0.614801,-0.114477,0.595529,0.473101,-0.069612,0.568048,0.569445,-0.09675,0.542082,0.632986,-0.111165,0.520052,0.683445,-0.120062,0.625033,0.50676,-0.073199,0.613559,0.606344,-0.09693,0.610546,0.666256,-0.108294,0.60482,0.723126,-0.115517
